recipe_id,recipe_name,image_url,ingredients,cooking_directions
8434,Nannie's Hot Milk Sponge Cake,http://images.media-allrecipes.com/userphotos/250x250/418386.jpg,all-purpose flour^white sugar^eggs^milk^baking powder^vanilla extract,"{'directions':  Prep 30 m Cook 45 m Ready In 1 h 15 m Preheat oven to 350 degrees. Sift together flour and baking powder. Heat milk in a small saucepan until just boiling, then remove from heat and set aside. Beat eggs until foamy, then add sugar. Continue beating on medium-high speed until thick and lemon colored. Add vanilla, reduce mixer speed to medium and add hot milk in a steady stream. Quickly beat in flour mixture. Pour into a 10 inch tube pan. Bake in preheated oven 45 minutes, or until top springs back when lightly tapped.'}"
20425,Grilled Spicy Lamb Burgers,https://images.media-allrecipes.com/userphotos/250x250/17433.jpg,ground lamb^chopped fresh mint leaves^chopped fresh cilantro^chopped fresh oregano^garlic^sherry^white wine vinegar^molasses^ground cumin^ground allspice^red pepper flakes^salt^ground black pepper^pita bread rounds^feta cheese,"{'directions':  Prep 15 m Cook 10 m Ready In 25 m Preheat grill for medium heat. Place the lamb in a large bowl, and mix with the mint, cilantro, oregano, garlic, sherry, vinegar, and molasses. Season with cumin, allspice, red pepper flakes, salt, and black pepper, and mix well. Shape into 4 patties. Brush grill grate with oil. Grill burgers 5 minutes on each side, or until well done. Heat the pita pocket briefly on the grill. Serve burgers wrapped in pitas with feta cheese.'}"
234845,Easy Pumpkin Dip,http://images.media-allrecipes.com/userphotos/720x405/1060631.jpg,low-fat cream cheese^packed brown sugar^canned pumpkin^maple syrup^ground cinnamon,"{'directions':  Prep 10 m Ready In 40 m Beat cream cheese, brown sugar, and canned pumpkin together with an electric mixer on medium speed in a bowl until light and creamy, 3 to 5 minutes. Add maple syrup and cinnamon and beat until smooth, 1 to 2 minutes. Cover with plastic wrap and refrigerate for 30 minutes.'}"
71377,Safta Miriam's Passover Seven Layer Cake,http://images.media-allrecipes.com/userphotos/250x250/628805.jpg,squares bittersweet chocolate chopped^margarine^superfine sugar^egg yolks^egg whites^matzo sheets^bottle concord grape wine^finely chopped nuts,"{'directions':  Prep 30 m Ready In 30 m Melt chocolate in a small bowl in the microwave by heating at 30 second intervals, and stirring between each one. When chocolate is almost melted, just remove from the microwave and stir until smooth. Set aside. In a large bowl, cream together the margarine and sugar until light and fluffy. Beat in the egg yolks one at a time until well blended. In a separate bowl, whip egg whites with a pinch of superfine sugar until stiff. Fold the melted chocolate into the sugar mixture, then fold in the egg whites. Pour 1/4 of the bottle of wine into an 8x8 inch baking dish. Soak one of the matzo sheets briefly on both sides, then remove to a serving platter. If you soak too long, it will break apart and become hard to work with. Spread a thin layer of the chocolate cream over the soaked matzo. Continue soaking and layering the matzos and chocolate cream, leaving enough of the chocolate mixture to frost the sides when finished. Add more wine to the dish as necessary for soaking. Press chopped nuts onto the sides, or sprinkle them on top for garnish. Refrigerate overnight to allow the chocolate and wine to blend flavors.'}"
232681,Char Siu (Chinese BBQ Pork),https://images.media-allrecipes.com/userphotos/720x405/1060446.jpg,pork tenderloins^soy sauce^honey^ketchup^brown sugar^Chinese rice wine^hoisin sauce^red food coloring^Chinese five-spice powder (optional),"{'directions':  Prep 15 m Cook 1 h 25 m Ready In 3 h 40 m Cut pork with the grain into strips 1 1/2- to 2-inches long; put into a large resealable plastic bag. Stir soy sauce, honey, ketchup, brown sugar, rice wine, hoisin sauce, red food coloring, and Chinese five-spice powder together in a saucepan over medium-low heat; cook and stir until just combined and slightly warm, 2 to 3 minutes. Pour the marinade into the bag with the pork, squeeze air from the bag, and seal. Turn bag a few times to coat all pork pieces in marinade. Marinate pork in refrigerator, 2 hours to overnight. Preheat an outdoor grill for medium-high heat and lightly oil the grate. Remove pork from marinade and shake to remove excess liquid. Discard remaining marinade. Cook pork on preheated grill for 20 minutes. Put a small container of water onto the grill and continue cooking, turning the pork regularly, until cooked through, about 1 hour. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C).'}"
108788,Cheesy Campfire Potatoes,https://images.media-allrecipes.com/userphotos/250x250/827499.jpg,potatoes^diced onion^cold margarine^grated Parmesan cheese^shredded mozzarella cheese^shredded Cheddar cheese^salt and ground black pepper to taste,"{'directions':  Prep 10 m Cook 35 m Ready In 45 m Build a campfire and allow the fire to burn until it has accumulated a bed of coals. Rake the coals into a flat bed on one side of the fire. Cut 2 lengths of heavy duty foil approximately 18 inches square, placing one on top of the other for strength. Spray top one with non-stick spray. Spread potatoes on foil leaving plenty of room to fold up later. Scatter the onion over potatoes; slice the margarine over the potatoes; layer the Parmesan, mozzarella, and Cheddar cheeses over the potatoes; season with salt and pepper. Bring opposite edges of foil together and seal. Place the packet directly onto your campfire and cook until the potatoes are soft, about 35 minutes.'}"
233807,Easy Lemon Berry Sauce,https://images.media-allrecipes.com/userphotos/250x250/1036017.jpg,Dickinson's® Lemon Curd^Dickinson's® Pure Marion Blackberry Preserves^cream cheese,"{'directions':  Prep 10 m Ready In 10 m Puree all ingredients together in blender. Serve immediately. Serve over your favorite angel food, pound or cheese cake. Fill plain or chocolate pastry cups. Pour sauce into a squeeze bottle to swirl on dessert plates or over desserts for an elegant presentation.'}"
237907,Mason Jar Peach Cobbler,https://images.media-allrecipes.com/userphotos/720x405/1951158.jpg,canned sliced peaches with juice^lemon juice^white sugar^butter^all-purpose flour^milk^vanilla extract^baking powder^salt^ground cinnamon^ground nutmeg^ground cloves,"{'directions':  Prep 15 m Cook 1 h Ready In 1 h 15 m Preheat oven to 350 degrees F (175 degrees C). Grease a 10x14-inch baking dish. Pour peaches and juice into a bowl; stir in lemon juice. Mix sugar and butter together in a large bowl. Strain the juice from peaches into sugar-butter mixture and stir well. Stir flour, milk, vanilla extract, baking powder, salt, cinnamon, nutmeg, and cloves, respectively, into butter-peach juice mixture until batter is evenly combined; pour into the prepared baking dish. Spoon peaches evenly over batter. Bake in the preheated oven until cobbler is lightly browned and bubbling, about 1 hour.'}"
246614,Berry Coconut Smoothie,http://images.media-allrecipes.com/userphotos/720x405/3384561.jpg,banana^frozen blueberries^almond butter^unsweetened flaked coconut^water,"{'directions':  Prep 10 m Ready In 10 m Layer banana, blueberries, almond butter, coconut, and water in a blender; blend until smooth, adding more water for a thinner smoothie.'}"
220923,Ham Salad for Two,https://images.media-allrecipes.com/userphotos/250x250/974229.jpg,fully-cooked ham steak cut into strips^chopped celery^chopped sweet onion (such as Vidalia®)^chopped red bell pepper^chopped sweet pickle^diced pineapple^creamy salad dressing^honey mustard^dried dill weed^ground black pepper to taste^curry powder^garlic powder,"{'directions':  Prep 20 m Ready In 1 h 20 m Toss ham, celery, sweet onion, red bell pepper, sweet pickle, pineapple, creamy salad dressing, honey mustard, dill weed, black pepper, curry powder, and garlic powder together in a large bowl. Refrigerate at least 1 hour before serving.'}"
67061,Jollof Rice,https://images.media-allrecipes.com/userphotos/720x405/35593.jpg,olive oil^large onion^stewed tomatoes^tomato paste^salt^black pepper^cayenne pepper^red pepper flakes^Worcestershire sauce^chopped fresh rosemary^water^chicken^uncooked white rice^diced carrots^fresh green beans trimmed and snapped into 1 to 2 inch pieces^ground nutmeg,"{'directions':  Prep 20 m Cook 1 h Ready In 1 h 20 m Pour oil into large saucepan. Cook onion in oil over medium-low heat until translucent. Stir in stewed tomatoes and tomato paste, and season with salt, black pepper, cayenne pepper, red pepper flakes, Worcestershire sauce and rosemary. Cover, and bring to a boil. Reduce heat, stir in water, and add chicken pieces. Simmer for 30 minutes. Stir in rice, carrots, and green beans, and season with nutmeg. Bring to a boil, then reduce heat to low. Cover, and simmer until the chicken is fork-tender and the rice is cooked, 25 to 30 minutes.'}"
212449,Gujarati Kadhi,https://images.media-allrecipes.com/userphotos/720x405/2526125.jpg,water^plain yogurt^chickpea flour (besan)^green chile peppers^minced fresh ginger root^white sugar^ground turmeric^salt to taste^vegetable oil^ghee^dried red chile peppers^sprig fresh curry leaves^cumin seeds^mustard seed^asafoetida powder^chopped cilantro leaves,"{'directions':  Prep 5 m Cook 20 m Ready In 25 m Mix the water, yogurt, and chickpea flour together in a large saucepan until smooth; add the green chile peppers, ginger, sugar, turmeric, and salt. Bring the mixture to a boil and then immediately reduce heat to low; cook on low 5 to 10 minutes. Heat the oil and ghee together in a small skillet over medium heat; fry the dried red chile peppers, curry leaves, cumin seeds, mustard seed, and asafetida powder in the the mixture until the seeds splutter. Stir the mixture into the saucepan with the cilantro. Serve hot.'}"
16826,Southwestern Style Fifteen Bean Soup,https://images.media-allrecipes.com/userphotos/720x405/778951.jpg,15 bean soup mix^water^bacon^canned green chile peppers^chili powder^crushed red pepper flakes^onion^garlic,"{'directions':  Prep 15 m Cook 8 h Ready In 16 h 15 m Rinse and sort the beans in the mix. Place them in a slow cooker on low setting with the water. Cook overnight. The next morning, add the ham, chile peppers, chili powder, crushed red pepper, onion and garlic and continue to cook on low for 8 hours.'}"
20189,Polly Welby's Excellent Chocolate Mousse,http://images.media-allrecipes.com/userphotos/250x250/242911.jpg,bittersweet chocolate^fluid ounces heavy cream,"{'directions':  Prep 5 m Cook 10 m Ready In 45 m Chop chocolate and place in top of a double boiler, or in a microwave-safe bowl, microwave chocolate until melted. Stir occasionally until chocolate is smooth. Allow to cool slightly. Whip cream in large bowl with electric mixer until soft peaks barely form. Fold chocolate into cream and spoon into serving dishes. Chill 30 minutes in refrigerator, until set.'}"
231553,Easy Almond Butter Cookies,http://images.media-allrecipes.com/userphotos/720x405/974484.jpg,all-purpose flour^crushed almonds^butter^white sugar^vanilla extract^almond extract,"{'directions':  Prep 15 m Cook 15 m Ready In 30 m Preheat oven to 350 degrees F (175 degrees C). Mix all-purpose flour, almonds, butter, sugar, vanilla extract, and almond extract in a large bowl until well blended. Roll the dough into walnut-sized balls and place 2 inches apart onto ungreased baking sheets. Bake in preheated oven until golden brown, about 15 minutes.'}"
25469,Asian Barbequed Steak,https://images.media-allrecipes.com/userphotos/250x250/37697.jpg,chili sauce^fish sauce^dark sesame oil^grated fresh ginger root^garlic^flank steak,"{'directions':  Prep 15 m Cook 10 m Ready In 3 h 25 m In a medium bowl, whisk together chili sauce, fish sauce, sesame oil, ginger, and garlic. Set aside a few tablespoons of the mixture for brushing the steaks during grilling. Score flank steak and place in a shallow dish. Pour remaining marinade over the steak, and turn to coat. Cover, and marinate in the refrigerator at least 3 hours. Preheat an outdoor grill for high heat. Lightly brush the grilling surface with oil. Grill steak 5 minutes per side, or to desired doneness, brushing frequently with the reserved marinade mixture.'}"
237479,Tuxedoville's Rhubarb Muffins,https://images.media-allrecipes.com/userphotos/720x405/1128769.jpg,all-purpose flour^baking soda^baking powder^salt^ground cinnamon^ground nutmeg (optional)^diced rhubarb^raisins^buttermilk^lightly packed brown sugar^butter^large egg,"{'directions':  Prep 20 m Cook 25 m Ready In 50 m Preheat oven to 350 degrees F (175 degrees C). Grease 12 muffin cups or line with paper muffin liners. Whisk flour, baking soda, baking powder, salt, cinnamon, and nutmeg together in a bowl; stir rhubarb and raisins into flour mixture. Whisk buttermilk, brown sugar, melted butter, and egg together in a large bowl; stir flour mixture into buttermilk mixture just until all ingredients are moistened. Divide batter evenly into the prepared muffin cups. Bake in the preheated oven until a toothpick inserted into the center comes out clean, about 25 minutes. Cool in the pans for a few minutes before removing from pan. Serve warm or at room temperature.'}"
